colsample_bytree	gamma	learning_rate	max_depth	min_child_weight	n_estimators	subsample	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
0.5	0	0.01	4	3	600	1.0	0.45814102564102566	0.4447922990857773	0.4389392796745738	0.43161444475037636	0.6480538605810237
0.5	0	0.01	8	1	1000	1.0	0.450448717948718	0.4383990222883411	0.4392410530645825	0.431246165640718	0.6293351724777179
0.5	0	0.01	6	1	600	1.0	0.4557051282051282	0.4351350147673677	0.4386849833173363	0.42987872709748426	0.6361979930709969
0.5	0	0.2	4	1	200	1.0	0.4428205128205128	0.43616189366189373	0.43337795374560073	0.4294147284607551	0.6105570924809364
0.5	0	0.01	4	3	200	1.0	0.46333333333333326	0.4360493643173008	0.4410912290324055	0.4290211457480626	0.6636620315147208
0.5	0	0.01	6	1	1000	1.0	0.4453846153846154	0.4400005150508247	0.43223816216463273	0.42771894514238495	0.6267246738211454
1.0	0	0.01	8	1	1000	1.0	0.44794871794871793	0.4280802124145778	0.4336775561040267	0.4264187507762947	0.6242576941110809
0.5	0	0.01	4	1	200	1.0	0.46865384615384614	0.43601811870993457	0.4400043420631656	0.42616474567721296	0.6596470446406602
1.0	0	0.01	6	1	200	1.0	0.45570512820512815	0.4296558044352161	0.43801527720645367	0.42594739221834976	0.6315559664555076
0.5	0	0.01	4	1	600	1.0	0.4557051282051282	0.4323366508505827	0.43512563416975186	0.42558758235956057	0.640107774428819
1.0	0	0.01	6	1	1000	1.0	0.4428846153846154	0.4316392206291587	0.43007387220622506	0.4244980880710837	0.6173069040606417
1.0	0	0.01	8	1	600	1.0	0.4428205128205128	0.42502972918607596	0.4293140682846565	0.42195529797889114	0.6290640340256605
1.0	0	0.2	4	1	200	1.0	0.4299358974358974	0.42842299026509556	0.42110054161524746	0.4198437268758	0.6037115531052547
1.0	0	0.01	8	3	200	1.0	0.442948717948718	0.42800423518689773	0.4246824580648109	0.41911507836515005	0.6449184783731077
0.5	0	0.01	4	1	1000	1.0	0.442948717948718	0.4283695310823793	0.4258740116093057	0.41908264292655206	0.6307406120455525
1.0	0	0.01	4	3	200	1.0	0.45076923076923076	0.42297470243122415	0.42980952054481464	0.41691485277735574	0.6520771003760288
1.0	0	0.01	8	1	200	1.0	0.4403205128205128	0.42156323363972437	0.4267573929338636	0.4161404845466876	0.6367727532402153
1.0	0	0.01	4	1	600	1.0	0.4376282051282051	0.41209836720066895	0.41643133826957357	0.4092363949049422	0.6328075010007941
1.0	0	0.01	4	1	1000	1.0	0.43000000000000005	0.4118513018629118	0.411691005073358	0.4067024883526308	0.6238626929910963
1.0	1000	0.2	8	1	600	0.5	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1.0	1000	0.2	8	1	200	1.0	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
